Severity,Start_Lat,Start_Lng,Start_Time,Hour,DayOfWeek,Month,Weather_Group,City,Temperature(F),Visibility(mi),Humidity(%),Wind_Speed(mph)
2,30.23245,-97.737297,2021-05-01 05:59:30,5,Saturday,5,Cloudy,Austin,65.0,10.0,100.0,7.0
2,32.910374,-96.769005,2022-03-09 12:35:40,12,Wednesday,3,Clear,Dallas,55.0,10.0,23.0,8.0
2,29.869785,-95.480453,2017-01-16 09:50:13,9,Monday,1,Cloudy,Houston,73.9,10.0,79.0,12.7
3,29.90282100000001,-95.312088,2021-08-16 08:43:26,8,Monday,8,Cloudy,Houston,82.0,10.0,74.0,3.0
3,29.96578400000001,-95.419098,2018-05-04 20:32:45,20,Friday,5,Cloudy,Houston,69.1,10.0,90.0,9.2
3,32.864246,-96.662331,2020-12-03 21:43:32,21,Thursday,12,Cloudy,Garland,42.0,10.0,77.0,9.0
2,32.925024,-96.788655,2021-06-01 19:57:30,19,Tuesday,6,Cloudy,Dallas,72.0,13.0,69.0,7.0
2,32.660683,-97.062617,2023-01-30 23:41:00,23,Monday,1,Cloudy,Grand Prairie,28.0,2.0,100.0,10.0
2,32.913526296458656,-96.87150835944712,2022-04-26 17:40:02,17,Tuesday,4,Clear,Dallas,72.0,13.0,33.0,7.0
2,32.833636,-96.779699,2021-10-25 17:08:30,17,Monday,10,Clear,Dallas,86.0,10.0,36.0,8.0
2,32.790039,-96.801117,2019-11-14 19:25:24,19,Thursday,11,Clear,Dallas,49.0,10.0,52.0,3.0
3,29.44577,-95.074303,2021-08-20 08:43:07,8,Friday,8,Clear,Dickinson,86.0,9.0,74.0,8.0
2,30.36000300000001,-97.729836,2018-03-14 11:06:11,11,Wednesday,3,Clear,Austin,60.1,10.0,35.0,
2,29.523073,-98.504974,2018-05-22 12:21:56,12,Tuesday,5,Cloudy,San Antonio,84.0,10.0,55.0,3.5
2,29.704826,-95.55146,2016-07-12 08:45:58,8,Tuesday,7,Cloudy,Houston,86.0,8.0,70.0,
2,29.51016783700223,-98.53947758627632,2021-06-26 21:53:35,21,Saturday,6,Clear,San Antonio,82.0,10.0,67.0,15.0
3,32.845692,-96.636543,2019-05-02 08:41:16,8,Thursday,5,Cloudy,Dallas,66.0,10.0,81.0,12.0
2,29.75181,-95.45576,2017-12-28 11:02:05,11,Thursday,12,Cloudy,Houston,41.0,5.0,87.0,5.8
2,29.740953,-95.458351,2017-12-22 11:53:44,11,Friday,12,Cloudy,Houston,80.6,10.0,61.0,18.4
1,29.61359,-95.492867,2022-06-30 06:57:39,6,Thursday,6,Cloudy,Houston,74.0,10.0,95.0,0.0
2,30.482981,-97.576164,2017-04-12 09:35:25,9,Wednesday,4,Cloudy,Pflugerville,62.6,10.0,100.0,5.8
2,30.250574,-97.806263,2019-02-22 19:10:30,19,Friday,2,Cloudy,Austin,55.9,10.0,84.0,4.6
2,29.598827000000004,-95.353302,2017-11-30 07:25:52,7,Thursday,11,Clear,Houston,57.2,10.0,59.0,8.1
2,29.365583,-98.448231,2021-08-16 17:06:38,17,Monday,8,Cloudy,San Antonio,93.0,10.0,50.0,10.0
2,32.792393,-96.686105,2021-07-19 12:12:30,12,Monday,7,Cloudy,Dallas,73.0,8.0,100.0,8.0
2,30.168266,-97.788495,2021-07-02 14:59:21,14,Friday,7,Clear,Austin,94.0,10.0,43.0,0.0
2,32.879365,-96.512135,2020-12-29 18:25:00,18,Tuesday,12,Cloudy,Rowlett,66.0,10.0,66.0,8.0
1,30.466061,-97.843918,2022-07-20 08:01:14,8,Wednesday,7,Cloudy,Cedar Park,77.0,10.0,87.0,8.0
2,29.701539,-95.228136,2021-06-06 08:07:48,8,Sunday,6,Clear,Pasadena,78.0,10.0,81.0,5.0
2,32.928111,-96.803616,2021-12-08 15:26:30,15,Wednesday,12,Clear,Dallas,59.0,10.0,67.0,7.0
3,30.292946,-97.721046,2018-04-06 16:52:35,16,Friday,4,Cloudy,Austin,82.9,10.0,56.0,10.4
2,30.466867,-97.669624,2023-03-30 16:45:02,16,Thursday,3,Cloudy,Pflugerville,73.0,5.0,94.0,9.0
2,32.012939,-95.350151,2022-03-03 09:33:03,9,Thursday,3,Clear,Jacksonville,60.0,10.0,73.0,3.0
2,30.285261,-97.705734,2017-03-03 22:46:39,22,Friday,3,Cloudy,Austin,59.0,10.0,42.0,8.1
3,32.968384,-96.919479,2021-08-07 15:10:48,15,Saturday,8,Cloudy,Carrollton,91.0,10.0,49.0,15.0
2,30.429138,-97.7593,2018-12-31 06:52:03,6,Monday,12,Clear,Austin,41.0,10.0,93.0,
3,30.535299,-97.692169,2018-08-15 11:48:03,11,Wednesday,8,Cloudy,Round Rock,90.0,10.0,50.0,10.4
2,29.712225,-95.298698,2018-08-15 10:40:05,10,Wednesday,8,Cloudy,Houston,87.8,9.0,62.0,5.8
2,29.721682,-95.514069,2017-01-31 08:48:38,8,Tuesday,1,Clear,Houston,59.0,10.0,67.0,11.5
3,29.83158,-95.38293,2019-04-26 10:40:57,10,Friday,4,Clear,Houston,79.0,10.0,50.0,6.0
2,29.641079,-95.243248,2018-07-17 10:22:10,10,Tuesday,7,Cloudy,Houston,84.9,8.0,80.0,10.4
3,32.642094,-96.823135,2016-12-06 10:22:18,10,Tuesday,12,Cloudy,Lancaster,51.6,10.0,80.0,10.4
2,30.292305,-97.466331,2022-08-28 11:32:27,11,Sunday,8,Cloudy,Manor,86.0,10.0,62.0,7.0
2,32.907441,-96.910094,2021-06-01 17:35:44,17,Tuesday,6,Cloudy,Dallas,72.0,13.0,69.0,9.0
2,32.692688000000004,-96.634972,2020-06-30 06:54:22,6,Tuesday,6,Cloudy,Dallas,81.0,7.0,84.0,10.0
2,32.73418,-96.680969,2020-06-04 09:40:45,9,Thursday,6,Clear,Dallas,82.0,10.0,74.0,8.0
2,29.831366,-95.302017,2016-10-14 15:18:30,15,Friday,10,Cloudy,Houston,86.0,10.0,55.0,11.5
2,29.56907600000001,-98.592729,2022-10-10 11:44:06,11,Monday,10,Clear,San Antonio,82.0,10.0,42.0,8.0
2,30.141592,-97.833024,2021-07-22 17:38:24,17,Thursday,7,Cloudy,Austin,77.0,10.0,94.0,10.0
2,32.759601,-97.096599,2022-09-22 13:03:30,13,Thursday,9,Clear,Arlington,93.0,10.0,34.0,0.0
2,30.221048,-97.772926,2017-02-07 08:37:18,8,Tuesday,2,Clear,Austin,69.1,7.0,87.0,
2,29.754969,-95.557648,2022-04-09 17:14:37,17,Saturday,4,Clear,Houston,82.0,10.0,34.0,17.0
3,29.768175,-95.265442,2021-07-30 13:53:00,13,Friday,7,Cloudy,Houston,96.0,10.0,44.0,8.0
3,32.759716,-97.1315,2019-08-05 17:57:46,17,Monday,8,Clear,Arlington,95.0,10.0,36.0,8.0
2,32.672740999999995,-96.595772,2016-10-04 08:19:18,8,Tuesday,10,Cloudy,Dallas,62.6,10.0,100.0,3.5
3,29.772926,-95.326347,2017-11-07 09:37:39,9,Tuesday,11,Cloudy,Houston,78.8,10.0,78.0,4.6
2,29.61405,-95.384392,2020-09-10 11:41:51,11,Thursday,9,Cloudy,Houston,88.0,10.0,65.0,8.0
3,32.754265000000004,-96.771507,2021-02-03 18:27:27,18,Wednesday,2,Cloudy,Dallas,68.0,10.0,50.0,14.0
3,32.840057,-96.595596,2019-03-13 07:42:17,7,Wednesday,3,Rain,Garland,53.6,3.0,100.0,6.9
2,32.778603000000004,-96.905602,2016-09-28 18:15:03,18,Wednesday,9,Cloudy,Dallas,90.0,10.0,24.0,3.5
3,29.923555,-95.62825,2020-06-12 20:13:19,20,Friday,6,Clear,Houston,86.0,10.0,33.0,9.0
2,29.74552000000001,-95.44162,2021-05-28 16:19:00,16,Friday,5,Cloudy,Houston,87.0,10.0,57.0,9.0
2,32.734085,-96.648361,2020-04-03 05:02:27,5,Friday,4,Cloudy,Dallas,64.0,10.0,94.0,8.0
2,29.736177,-95.60585,2020-05-15 16:56:29,16,Friday,5,Other,Houston,69.0,2.0,96.0,18.0
2,30.333963,-97.763,2016-10-08 11:26:44,11,Saturday,10,Clear,Austin,77.0,10.0,58.0,5.8
2,30.33343300000001,-97.776054,2018-09-20 16:18:18,16,Thursday,9,Cloudy,Austin,84.9,10.0,69.0,6.9
3,32.780788,-96.772812,2021-08-10 09:27:16,9,Tuesday,8,Cloudy,Dallas,84.0,10.0,67.0,13.0
2,32.839455,-97.168139,2022-11-01 21:25:00,21,Tuesday,11,Clear,Hurst,65.0,10.0,75.0,12.0
2,29.736931,-95.558403,2019-11-18 11:27:18,11,Monday,11,Clear,Houston,70.0,10.0,42.0,0.0
2,32.945736,-97.039078,2019-08-11 06:10:23,6,Sunday,8,Clear,Dallas,81.0,10.0,67.0,8.0
2,29.802835,-95.484848,2018-03-16 08:10:30,8,Friday,3,Cloudy,Houston,69.8,7.0,88.0,8.1
3,32.676331,-96.822655,2020-07-28 15:13:05,15,Tuesday,7,Rain,Dallas,76.0,10.0,91.0,5.0
2,30.257185,-97.746864,2018-07-19 19:34:14,19,Thursday,7,Clear,Austin,96.1,10.0,29.0,3.5
2,32.925609,-96.805544,2020-12-23 15:27:30,15,Wednesday,12,Other,Dallas,59.0,10.0,27.0,23.0
3,32.861046,-97.314445,2021-07-17 20:45:41,20,Saturday,7,Cloudy,Fort Worth,86.0,10.0,55.0,8.0
2,32.879997,-96.770279,2017-01-18 15:02:33,15,Wednesday,1,Cloudy,Dallas,52.0,7.0,86.0,8.1
2,30.41206,-97.70876,2020-04-06 17:44:42,17,Monday,4,Cloudy,Austin,76.0,10.0,74.0,3.0
3,30.54085,-97.69239,2020-04-03 19:47:57,19,Friday,4,Cloudy,Round Rock,48.0,10.0,93.0,13.0
1,32.669411,-96.769821,2022-08-26 08:41:48,8,Friday,8,Cloudy,Dallas,78.0,10.0,79.0,3.0
3,29.510353,-98.397858,2016-11-15 05:58:23,5,Tuesday,11,Other,San Antonio,55.9,10.0,93.0,5.8
2,30.26123,-97.736794,2021-07-09 06:49:12,6,Friday,7,Cloudy,Austin,76.0,9.0,91.0,5.0
3,29.807903000000003,-95.302422,2020-08-06 12:55:49,12,Thursday,8,Cloudy,Houston,91.0,10.0,57.0,6.0
2,29.57815,-98.372612,2019-11-16 10:11:07,10,Saturday,11,Clear,San Antonio,53.0,10.0,58.0,0.0
2,30.215279,-97.744188,2022-12-29 10:47:39,10,Thursday,12,Cloudy,Austin,67.0,7.0,90.0,3.0
2,32.970442,-96.920794,2022-12-05 12:02:30,12,Monday,12,Cloudy,Carrollton,68.0,10.0,78.0,9.0
2,29.702902,-95.571129,2020-10-22 14:08:00,14,Thursday,10,Cloudy,Houston,85.0,10.0,61.0,7.0
2,29.753044,-95.463075,2022-12-24 19:25:53,19,Saturday,12,Clear,Houston,37.0,10.0,31.0,0.0
2,29.750071,-95.35894,2021-02-12 08:01:58,8,Friday,2,Rain,Houston,37.0,1.0,93.0,14.0
2,32.699818,-96.761227,2022-07-25 16:39:20,16,Monday,7,Clear,Dallas,101.0,10.0,25.0,13.0
3,32.92453,-96.786148,2016-09-21 11:08:27,11,Wednesday,9,Cloudy,Dallas,86.0,10.0,53.0,6.9
2,32.782127,-96.811897,2016-06-26 16:02:14,16,Sunday,6,Cloudy,Dallas,95.0,10.0,40.0,12.7
2,30.049503,-95.240364,2018-06-27 11:39:08,11,Wednesday,6,Cloudy,Kingwood,90.0,10.0,59.0,8.1
2,32.909624,-96.787865,2022-05-18 15:42:28,15,Wednesday,5,Cloudy,Dallas,91.0,10.0,36.0,13.0
3,29.73025100000001,-95.450768,2019-10-03 09:09:06,9,Thursday,10,Clear,Houston,83.0,10.0,77.0,7.0
2,29.871631,-95.423823,2022-10-08 15:40:08,15,Saturday,10,Clear,Houston,88.0,10.0,35.0,13.0
3,32.823074,-96.629585,2018-04-04 07:12:24,7,Wednesday,4,Clear,Mesquite,44.6,10.0,46.0,12.7
2,32.945618,-97.311668,2022-01-22 01:18:30,1,Saturday,1,Clear,Fort Worth,29.0,10.0,51.0,0.0
3,29.777077,-95.36937,2017-06-09 09:50:57,9,Friday,6,Clear,Houston,82.4,10.0,51.0,11.5
2,29.859739,-95.393837,2022-04-07 08:32:24,8,Thursday,4,Clear,Houston,61.0,10.0,31.0,13.0
2,32.836651,-97.0299,2022-07-14 06:50:58,6,Thursday,7,Clear,Irving,84.0,10.0,61.0,9.0
3,32.924240000000005,-96.779694,2019-07-17 13:57:35,13,Wednesday,7,Cloudy,Dallas,93.0,10.0,44.0,15.0
2,30.25676,-97.736694,2021-10-28 08:34:43,8,Thursday,10,Clear,Austin,60.0,10.0,44.0,5.0
2,30.407885,-97.674561,2016-10-26 20:53:12,20,Wednesday,10,Clear,Austin,73.9,10.0,62.0,
1,31.772,-106.3398,2020-04-20 19:22:41,19,Monday,4,Cloudy,El Paso,77.0,10.0,12.0,8.0
2,29.300058,-98.671415,2022-09-30 06:16:00,6,Friday,9,Clear,San Antonio,64.0,10.0,64.0,3.0
2,30.411329,-97.686707,2016-08-20 14:15:22,14,Saturday,8,Rain,Austin,82.0,10.0,79.0,
2,30.417786,-97.732741,2021-07-05 05:27:00,5,Monday,7,Clear,Austin,75.0,5.0,90.0,0.0
2,32.764529,-96.842603,2022-02-22 14:06:30,14,Tuesday,2,Other,Dallas,46.0,10.0,54.0,21.0
3,29.395184000000004,-98.478172,2019-02-22 08:25:14,8,Friday,2,Cloudy,San Antonio,53.1,1.5,89.0,3.5
3,31.739653000000004,-106.32489,2021-01-27 20:19:57,20,Wednesday,1,Cloudy,El Paso,43.0,10.0,31.0,6.0
2,32.742957000000004,-97.061948,2023-03-27 06:41:00,6,Monday,3,Clear,Arlington,51.0,10.0,48.0,10.0
2,29.84716,-95.411087,2021-08-25 07:49:40,7,Wednesday,8,Clear,Houston,84.0,10.0,76.0,0.0
3,29.40895,-98.50891,2019-04-09 09:01:59,9,Tuesday,4,Clear,San Antonio,69.0,10.0,63.0,0.0
2,30.108122,-97.8088,2019-09-04 07:47:07,7,Wednesday,9,Clear,Austin,78.0,10.0,74.0,6.0
3,29.771573,-95.197937,2016-09-12 18:18:55,18,Monday,9,Cloudy,Houston,88.0,10.0,55.0,8.1
2,29.63101,-98.423424,2019-11-24 14:30:29,14,Sunday,11,Cloudy,San Antonio,73.0,10.0,31.0,10.0
2,32.785779999999995,-96.767379,2023-02-03 01:32:30,1,Friday,2,Clear,Dallas,31.0,4.0,96.0,5.0
2,30.261511,-97.775253,2020-09-14 11:39:04,11,Monday,9,Clear,Austin,87.0,10.0,55.0,7.0
3,29.77570900000001,-95.263916,2017-06-25 06:31:13,6,Sunday,6,Rain,Houston,75.0,10.0,87.0,5.8
2,29.70669,-95.25019,2018-04-05 08:35:16,8,Thursday,4,Cloudy,Houston,62.1,,78.0,10.4
2,29.493973,-98.704727,2021-11-26 07:05:03,7,Friday,11,Clear,San Antonio,48.0,10.0,43.0,12.0
2,32.808246999999994,-97.054253,2016-12-01 16:21:01,16,Thursday,12,Clear,Grand Prairie,64.4,10.0,24.0,5.8
2,33.8872,-98.503087,2021-11-09 07:20:00,7,Tuesday,11,Clear,Wichita Falls,57.0,10.0,91.0,3.0
2,33.033533,-96.99294,2021-07-19 10:24:30,10,Monday,7,Rain,Lewisville,75.0,1.0,94.0,12.0
2,30.34502,-97.736717,2020-09-01 15:53:34,15,Tuesday,9,Clear,Austin,99.0,10.0,45.0,8.0
2,29.724842,-95.476509,2018-08-15 09:14:42,9,Wednesday,8,Clear,Houston,86.0,9.0,70.0,4.6
2,33.008078999999995,-96.707993,2022-06-23 22:43:30,22,Thursday,6,Clear,Plano,91.0,10.0,46.0,13.0
3,32.666771000000004,-97.24073,2020-03-05 07:18:14,7,Thursday,3,Clear,Fort Worth,45.0,10.0,93.0,0.0
2,30.208382,-97.764992,2018-08-28 15:59:55,15,Tuesday,8,Clear,Austin,100.9,10.0,27.0,6.9
3,29.395309,-98.512543,2019-09-08 17:56:03,17,Sunday,9,Cloudy,San Antonio,95.0,10.0,38.0,18.0
2,32.68628,-97.464105,2022-07-18 12:30:00,12,Monday,7,Clear,Fort Worth,103.0,10.0,29.0,10.0
3,32.845692,-96.636543,2020-03-04 18:30:40,18,Wednesday,3,Rain,Dallas,52.0,7.0,83.0,12.0
2,32.646037,-96.839974,2021-11-30 14:10:30,14,Tuesday,11,Clear,Dallas,75.0,10.0,32.0,15.0
2,32.632549,-96.900665,2021-01-22 18:48:58,18,Friday,1,Cloudy,Duncanville,51.0,8.0,83.0,7.0
2,30.233995,-97.722878,2018-07-05 06:41:36,6,Thursday,7,Cloudy,Austin,73.0,6.0,96.0,9.2
2,32.785725,-96.918472,2017-12-31 17:32:57,17,Sunday,12,Cloudy,Dallas,26.1,10.0,58.0,13.8
2,29.571274,-98.418839,2016-07-26 19:02:38,19,Tuesday,7,Cloudy,San Antonio,82.0,10.0,69.0,4.6
3,30.329435,-97.705177,2016-07-04 09:37:32,9,Monday,7,Cloudy,Austin,82.9,10.0,74.0,6.9
2,29.763128,-95.392059,2019-05-03 10:36:21,10,Friday,5,Cloudy,Houston,77.0,10.0,76.0,12.0
3,32.68625,-96.8484,2016-08-24 14:05:05,14,Wednesday,8,Clear,Dallas,90.0,10.0,54.0,8.1
2,31.163581,-96.675883,2022-09-29 20:16:05,20,Thursday,9,Clear,Bremond,78.0,10.0,40.0,5.0
2,32.716399,-96.828464,2023-03-28 06:08:00,6,Tuesday,3,Clear,Dallas,51.0,10.0,59.0,14.0
2,30.253319,-97.697594,2017-04-16 21:58:10,21,Sunday,4,Clear,Austin,73.9,10.0,76.0,9.2
2,29.63452,-95.363159,2019-07-16 09:52:15,9,Tuesday,7,Cloudy,Houston,88.0,10.0,67.0,10.0
2,30.205839,-97.806358,2018-02-06 09:46:57,9,Tuesday,2,Cloudy,Austin,48.0,,93.0,5.8
2,29.733015,-95.571739,2017-04-11 10:20:30,10,Tuesday,4,Cloudy,Houston,73.4,8.0,78.0,11.5
2,29.741648,-95.619263,2018-08-15 12:18:48,12,Wednesday,8,Cloudy,Houston,95.0,10.0,49.0,10.4
2,30.456213,-97.665672,2018-08-30 19:14:04,19,Thursday,8,Clear,Pflugerville,93.2,10.0,38.0,5.8
2,33.250858,-96.618919,2022-01-27 08:40:07,8,Thursday,1,Clear,McKinney,41.0,10.0,53.0,0.0
2,29.939302,-95.331528,2021-10-20 08:55:39,8,Wednesday,10,Cloudy,Houston,71.0,7.0,87.0,7.0
2,32.70367,-97.23375,2018-09-18 17:02:37,17,Tuesday,9,Cloudy,Fort Worth,95.0,10.0,39.0,5.8
3,30.156967,-95.449173,2016-11-21 05:05:46,5,Monday,11,Clear,Conroe,36.0,10.0,93.0,
2,30.389664,-97.734451,2019-04-09 08:38:13,8,Tuesday,4,Clear,Austin,66.0,10.0,70.0,0.0
2,29.613411,-95.445877,2020-10-27 04:07:45,4,Tuesday,10,Cloudy,Houston,64.0,10.0,84.0,9.0
2,29.744662,-95.391203,2021-03-03 13:11:42,13,Wednesday,3,Clear,Houston,65.0,10.0,29.0,3.0
3,32.924209999999995,-96.769173,2020-10-28 09:49:22,9,Wednesday,10,Cloudy,Dallas,43.0,5.0,93.0,9.0
2,31.651333,-106.267197,2018-06-20 17:57:17,17,Wednesday,6,Cloudy,Socorro,102.9,10.0,4.0,4.6
2,32.831024,-96.827613,2022-05-17 17:41:04,17,Tuesday,5,Cloudy,Dallas,92.0,10.0,34.0,14.0
2,29.59734000000001,-98.403564,2018-04-30 06:36:37,6,Monday,4,Cloudy,San Antonio,66.9,10.0,87.0,9.2
2,32.78911471,-96.58783793,2022-08-24 19:43:30,19,Wednesday,8,Cloudy,Mesquite,84.0,10.0,55.0,8.0
2,30.198528000000003,-97.791107,2016-06-21 20:06:16,20,Tuesday,6,Clear,Austin,89.1,10.0,53.0,3.5
2,29.75402,-95.354542,2022-04-23 08:23:00,8,Saturday,4,Cloudy,Houston,75.0,10.0,76.0,18.0
2,29.5371,-95.155853,2018-11-13 12:08:43,12,Tuesday,11,Cloudy,Webster,39.2,8.0,70.0,18.4
2,29.688475,-95.342087,2016-07-25 20:33:56,20,Monday,7,Clear,Houston,80.6,10.0,79.0,
3,32.826015000000005,-96.624748,2021-05-17 08:15:17,8,Monday,5,Cloudy,Mesquite,68.0,4.0,100.0,6.0
2,29.93755,-95.482979,2018-07-02 09:32:43,9,Monday,7,Cloudy,Houston,84.9,10.0,74.0,4.6
2,29.703489,-95.604462,2021-03-03 06:49:19,6,Wednesday,3,Clear,Houston,45.0,10.0,86.0,3.0
2,30.179752,-97.746887,2019-03-07 13:19:48,13,Thursday,3,Cloudy,Austin,72.0,10.0,61.0,19.6
2,32.873344,-96.8647,2018-11-16 06:09:31,6,Friday,11,Cloudy,Dallas,44.1,10.0,76.0,3.5
2,32.78630376,-96.79072022,2023-01-04 12:23:44,12,Wednesday,1,Clear,Dallas,56.0,10.0,40.0,5.0
2,32.860947,-96.855164,2017-12-14 09:29:50,9,Thursday,12,Cloudy,Dallas,55.9,10.0,36.0,15.0
2,29.60027,-95.26974,2016-08-25 08:58:51,8,Thursday,8,Cloudy,Houston,82.9,10.0,82.0,4.6
2,31.883047,-106.440689,2020-07-02 17:10:00,17,Thursday,7,Clear,El Paso,98.0,10.0,18.0,9.0
3,29.520329,-98.484138,2021-11-12 08:24:18,8,Friday,11,Clear,San Antonio,60.0,10.0,60.0,0.0
2,33.003418,-96.748421,2018-05-18 17:32:16,17,Friday,5,Clear,Plano,93.2,10.0,32.0,17.3
2,30.308603,-97.734413,2017-12-05 13:59:38,13,Tuesday,12,Cloudy,Austin,55.9,10.0,37.0,10.4
2,32.763359,-96.682617,2016-11-18 21:11:00,21,Friday,11,Clear,Dallas,50.9,10.0,43.0,11.5
3,32.748768,-97.062782,2016-12-19 16:45:15,16,Monday,12,Clear,Arlington,33.8,10.0,35.0,6.9
3,32.81476,-96.6445,2019-04-24 13:50:42,13,Wednesday,4,Cloudy,Mesquite,68.0,10.0,83.0,7.0
4,29.50688,-95.11649,2018-09-22 23:06:21,23,Saturday,9,Cloudy,League City,77.0,10.0,94.0,4.6
2,29.87088,-95.42968,2019-05-30 11:15:39,11,Thursday,5,Cloudy,Houston,88.0,10.0,61.0,8.0
2,30.364168,-97.743607,2016-11-01 19:23:38,19,Tuesday,11,Cloudy,Austin,81.0,10.0,72.0,8.1
2,30.390984000000003,-97.777149,2023-01-18 10:47:00,10,Wednesday,1,Clear,Austin,70.0,10.0,35.0,15.0
2,32.225693,-95.866242,2022-11-04 07:49:00,7,Friday,11,Cloudy,Athens,72.0,10.0,83.0,13.0
3,29.45735,-98.51575,2017-02-09 17:39:44,17,Thursday,2,Cloudy,San Antonio,64.9,10.0,32.0,8.1
2,32.655529,-96.782944,2021-01-04 05:26:11,5,Monday,1,Clear,Dallas,41.0,10.0,73.0,3.0
2,30.481972,-97.789528,2018-02-23 09:55:01,9,Friday,2,Cloudy,Austin,51.1,3.0,96.0,
2,31.741051,-106.267052,2019-07-17 18:33:49,18,Wednesday,7,Cloudy,El Paso,95.0,10.0,22.0,7.0
2,29.720769,-95.500963,2022-04-26 16:55:42,16,Tuesday,4,Cloudy,Houston,77.0,10.0,54.0,9.0
4,32.982651000000004,-96.930389,2022-03-19 06:04:44,6,Saturday,3,Clear,Carrollton,45.0,13.0,61.0,0.0
3,32.74065,-96.821884,2018-06-26 19:20:43,19,Tuesday,6,Clear,Dallas,97.0,10.0,36.0,12.7
2,30.43589,-97.904358,2019-07-04 04:03:05,4,Thursday,7,Cloudy,Volente,76.0,7.0,96.0,6.0
2,30.315342,-97.741219,2017-12-12 17:06:10,17,Tuesday,12,Clear,Austin,60.1,,31.0,4.6
2,32.780567,-96.772217,2019-12-06 11:12:09,11,Friday,12,Other,Dallas,60.0,10.0,49.0,23.0
3,29.680571,-95.393761,2020-04-22 10:33:59,10,Wednesday,4,Cloudy,Houston,79.0,7.0,79.0,14.0
2,32.819152,-96.787095,2021-07-23 14:51:15,14,Friday,7,Cloudy,Dallas,94.0,10.0,49.0,12.0
2,29.520122,-98.49633,2022-12-14 15:31:00,15,Wednesday,12,Clear,San Antonio,68.0,10.0,14.0,14.0
2,32.850792,-96.841194,2016-10-03 17:20:19,17,Monday,10,Cloudy,Dallas,86.0,10.0,40.0,11.5
2,30.440557,-97.699074,2019-01-08 09:32:47,9,Tuesday,1,Cloudy,Austin,59.0,0.8,100.0,
2,30.248211,-97.770751,2021-02-19 10:40:00,10,Friday,2,Clear,Austin,33.0,10.0,66.0,0.0
3,29.81318,-95.33532,2017-09-27 16:04:42,16,Wednesday,9,Cloudy,Houston,89.6,10.0,46.0,5.8
2,32.810875,-96.849625,2017-03-06 07:47:35,7,Monday,3,Cloudy,Dallas,69.1,9.0,84.0,15.0
2,30.348848,-97.555931,2017-10-17 05:49:07,5,Tuesday,10,Clear,Manor,50.0,10.0,71.0,5.8
2,29.676029,-95.380898,2020-02-04 16:41:00,16,Tuesday,2,Cloudy,Houston,75.0,8.0,76.0,9.0
3,29.771061,-95.186447,2021-12-03 08:06:09,8,Friday,12,Cloudy,Houston,67.0,10.0,90.0,6.0
2,29.96554,-95.553047,2019-08-16 14:19:25,14,Friday,8,Clear,Houston,93.0,10.0,50.0,5.0
4,32.785169,-96.780925,2022-06-19 02:39:04,2,Sunday,6,Clear,Dallas,84.0,10.0,63.0,5.0
2,33.3175528,-97.18013406,2022-06-17 00:01:00,0,Friday,6,Clear,Sanger,77.0,10.0,64.0,0.0
2,29.634171,-95.286781,2020-06-15 17:01:19,17,Monday,6,Cloudy,Houston,91.0,10.0,50.0,14.0
2,33.062031,-96.619087,2020-12-11 06:09:08,6,Friday,12,Clear,Allen,58.0,10.0,90.0,9.0
2,32.861523,-96.878525,2018-08-26 08:03:44,8,Sunday,8,Cloudy,Dallas,81.0,10.0,77.0,11.5
2,30.371199,-97.709473,2017-05-01 20:14:51,20,Monday,5,Clear,Austin,82.0,10.0,33.0,5.8
2,32.816109999999995,-96.86811,2016-10-20 09:01:36,9,Thursday,10,Cloudy,Dallas,66.0,10.0,84.0,12.7
4,31.641456,-103.642371,2022-08-30 13:54:01,13,Tuesday,8,Cloudy,Pecos,81.0,10.0,47.0,8.0
3,32.874687,-96.683182,2017-03-09 08:45:21,8,Thursday,3,Cloudy,Dallas,68.0,10.0,81.0,10.4
3,30.535299,-97.692169,2018-06-14 17:50:45,17,Thursday,6,Clear,Round Rock,95.0,10.0,37.0,10.4
2,30.275234,-97.770489,2023-01-13 16:02:32,16,Friday,1,Clear,Austin,64.0,10.0,23.0,7.0
2,32.717943,-97.062852,2022-06-09 18:27:19,18,Thursday,6,Clear,Arlington,93.0,10.0,44.0,3.0
2,31.744267,-106.301331,2019-02-04 10:42:31,10,Monday,2,Cloudy,El Paso,64.9,10.0,36.0,12.7
2,32.676990999999994,-96.603767,2022-09-23 17:26:46,17,Friday,9,Clear,Dallas,93.0,8.0,36.0,7.0
2,32.836967,-97.044272,2023-01-30 21:41:00,21,Monday,1,Snow,Irving,27.0,6.0,89.0,13.0
2,30.374313,-97.670395,2020-02-26 09:46:52,9,Wednesday,2,Clear,Austin,47.0,10.0,41.0,9.0
2,30.26544,-97.733582,2016-08-05 11:27:45,11,Friday,8,Cloudy,Austin,90.0,10.0,57.0,3.5
2,33.887009,-98.527954,2017-12-19 18:05:13,18,Tuesday,12,Rain,Wichita Falls,54.9,7.0,99.0,
2,32.759310006939124,-96.97589993430624,2022-01-17 12:01:30,12,Monday,1,Clear,Grand Prairie,57.0,10.0,29.0,7.0
2,32.799253,-96.768283,2022-10-31 22:50:40,22,Monday,10,Clear,Dallas,62.0,10.0,60.0,3.0
2,32.736328,-96.920367,2020-12-25 19:54:23,19,Friday,12,Clear,Dallas,48.0,10.0,41.0,7.0
